_id,Facility ID,Location ID,Facility Type (Display Name),Permit,FacilityType,Facility Rating,Asset Name
4879,3028,690,Ball Hockey Pad,None,Ball Hockey Pad,None,KNOB HILL PARK - Ball Hockey
4880,3029,690,Outdoor Basketball Court,None,Basketball Court,None,KNOB HILL PARK - Basketball Court
4881,4193,690,Outdoor Pool,pool,Outdoor Pool Tank,None,KNOB HILL PARK - Outdoor Pool Tank
4882,4195,690,Wading Pool,None,Wading Pool,None,KNOB HILL PARK - Wading Pool
4883,5511,690,Washroom Facility,None,Washroom Building,None,KNOB HILL POOL
4884,24256,690,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 52)
4885,24257,690,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 53)
4886,24258,690,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 54)
4887,24259,690,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 55)
4888,24260,690,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL ( 56)
4889,32373,690,Parking Lot,None,Outdoor Parking Lot,None,KNOB HILL PARK - Outdoor Parking Lot
4890,43670,690,Sports Pad Area,None,Sportspad Area,None,KNOB HILL PARK - Sportspad Area
4891,79545,690,Playground,None,Playground Site,None,KNOB HILL PARK - Playground W
4892,134752,690,Playground,None,Playground Site,None,KNOB HILL PARK - Playground E
4893,29382,691,Clubhouse,None,Clubhouse,None,DUNLACE PARK TENNIS AND BOCCE CLUBHOUSE
4894,17827,692,Sport Field,sport,Soccer Field - C,C,KNOTT PARK - Soccer Field
4895,34103,692,Playground,None,Playground Site,None,KNOTT PARK - Playground
4896,4020,693,Outdoor Pool,pool,Outdoor Pool Tank,None,MITCHELL FIELD COMMUNITY CENTRE - Outdoor Pool Tank
4897,17359,693,Indoor Rink,ice,Indoor Ice Pad - A,A,MITCHELL FIELD COMMUNITY CENTRE - Indoor Ice Pad
4898,17359,693,Indoor Dry Pad,ice,Indoor Dry Pad - A,A,MITCHELL FIELD COMMUNITY CENTRE - Indoor Ice Pad
4899,29877,693,Kitchen,room,Kitchen,None,MITCHELL FIELD COMMUNITY CENTRE - Kitchen (  2)
4900,29878,693,Kitchen,room,Kitchen - Premier,P,MITCHELL FIELD COMMUNITY CENTRE - Kitchen (  1)
4901,41436,693,Gymnasium,gym,Gymnasium - A,A,MITCHELL FIELD COMMUNITY CENTRE - Gymnasium
4902,48030,693,Craft Room,room,Room-Craft - C,C,MITCHELL FIELD COMMUNITY CENTRE - Craft Room
4903,48031,693,Multipurpose Room,room,Room - C,C,MITCHELL FIELD COMMUNITY CENTRE - Multipurpose Room (  1)
4904,48032,693,Multipurpose Room,room,Room - C,C,MITCHELL FIELD COMMUNITY CENTRE - Multipurpose Room (  2)
4905,48033,693,Multipurpose Room,room,Room - C,C,MITCHELL FIELD COMMUNITY CENTRE - Multipurpose Room (  3)
4906,48386,693,Weight/Cardio Room,None,Room-Fitness/Weight,None,MITCHELL FIELD COMMUNITY CENTRE - Weight Room
4907,48387,693,Meeting Room,None,None,None,MITCHELL FIELD COMMUNITY CENTRE - Meeting Room
4908,57503,693,Indoor Track,None,Indoor Track,None,MITCHELL FIELD COMMUNITY CENTRE - Indoor Track
4909,17861,694,Sport Field,sport,Soccer Field - A,A,MOATFIELD FARM PARK - Soccer Field
4910,49526,694,Parking Lot,None,Outdoor Parking Lot,None,MOATFIELD FARM PARK - Outdoor Parking Lot (  1)
4911,49542,694,Parking Lot,None,Outdoor Parking Lot,None,MOATFIELD FARM PARK - Outdoor Parking Lot (  2)
4912,2856,695,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MOORE PARK - Outdoor Tennis Court (  1)
4913,2857,695,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MOORE PARK - Outdoor Tennis Court (  2)
4914,2858,695,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MOORE PARK - Outdoor Tennis Court (  3)
4915,18076,695,Sport Field,sport,Soccer Field - C,C,MOORE PARK - Soccer Field (  3)
4916,18077,695,Sport Field,sport,Soccer Field - C,C,MOORE PARK - Soccer Field (  4)
4917,18078,695,Sport Field,sport,Soccer Field - C,C,MOORE PARK - Soccer Field (  1)
4918,18079,695,Sport Field,sport,Soccer Field - C,C,MOORE PARK - Soccer Field (  2)
4919,34199,695,Playground,None,Playground Site,None,MOORE PARK - Playground
4920,2733,696,Drinking Fountain,None,Drinking Fountain Count,None,MUIRHEAD PARK - Drinking Water Source
4921,17867,696,Ball Diamond,sport,Baseball Diamond Field - C,C,MUIRHEAD PARK - Ball Diamond Field
4922,34209,696,Playground,None,Playground Site,None,MUIRHEAD PARK - Playground
4923,79392,696,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,MUIRHEAD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  1)
4924,79393,696,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,MUIRHEAD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  2)
4925,79394,696,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,MUIRHEAD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  3)
4926,79395,696,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,MUIRHEAD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  4)
4927,79396,696,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,MUIRHEAD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  5)
4928,79397,696,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,MUIRHEAD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  6)
4929,132503,696,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,MUIRHEAD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  7)
4930,132504,696,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,MUIRHEAD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  8)
4931,132512,696,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,MUIRHEAD PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  9)
4932,2192,698,Drinking Fountain,None,Drinking Fountain Count,None,L'AMOREAUX SPORTS COMPLEX - Drinking Water Source (  1)
4933,2193,698,Drinking Fountain,None,Drinking Fountain Count,None,L'AMOREAUX SPORTS COMPLEX - Drinking Water Source (  2)
4934,2194,698,Drinking Fountain,None,Drinking Fountain Count,None,L'AMOREAUX SPORTS COMPLEX - Drinking Water Source (  3)
4935,13850,698,Washroom Facility,None,Washroom Building,None,L'AMOREAUX SPORTS CENTRE
4936,17829,698,Ball Diamond,sport,Baseball Diamond Field - B,B,L'AMOREAUX SPORTS COMPLEX - Ball Diamond Field (  1)
4937,18058,698,Ball Diamond,sport,Baseball Diamond Field - Premier,P,L'AMOREAUX SPORTS COMPLEX - Ball Diamond Field (  2)
4938,18161,698,Sport Field,sport,Soccer Field - Premier,P,L'AMOREAUX SPORTS COMPLEX - Soccer Field (  1)
4939,18162,698,Sport Field,sport,Soccer Field - Premier,P,L'AMOREAUX SPORTS COMPLEX - Soccer Field (  2)
4940,18163,698,Sport Field,sport,Soccer Field - Premier,P,L'AMOREAUX SPORTS COMPLEX - Soccer Field (  3)
4941,24149,698,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL (101)
4942,24150,698,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL (102)
4943,24151,698,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL (103)
4944,24152,698,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL (104)
4945,24153,698,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL (105)
4946,24154,698,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL (106)
4947,24155,698,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL (107)
4948,24156,698,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL (108)
4949,24157,698,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL (109)
4950,28316,698,Picnic Site,picnic,Picnic Site,None,L'AMOREAUX SPORTS COMPLEX - Picnic Site 1(A)
4951,29022,698,Ball Diamond,sport,Baseball Diamond Field - B,B,L'AMOREAUX SPORTS COMPLEX - Ball Diamond Field (  3)
4952,32380,698,Parking Lot,None,Outdoor Parking Lot,None,L'AMOREAUX SPORTS COMPLEX - Outdoor Parking Lot (  1)
4953,32381,698,Parking Lot,None,Outdoor Parking Lot,None,L'AMOREAUX SPORTS COMPLEX - Outdoor Parking Lot (  2)
4954,32382,698,Parking Lot,None,Outdoor Parking Lot,None,L'AMOREAUX SPORTS COMPLEX - Outdoor Parking Lot (  3)
4955,32383,698,Parking Lot,None,Outdoor Parking Lot,None,L'AMOREAUX SPORTS COMPLEX - Outdoor Parking Lot (  4)
4956,32384,698,Parking Lot,None,Outdoor Parking Lot,None,L'AMOREAUX SPORTS COMPLEX - Outdoor Parking Lot (  5)
4957,32385,698,Parking Lot,None,Outdoor Parking Lot,None,L'AMOREAUX SPORTS COMPLEX - Outdoor Parking Lot (  6)
4958,34110,698,Playground,None,Playground Site,None,L'AMOREAUX SPORTS COMPLEX - Playground NW
4959,36264,698,Washroom Facility,None,Washroom Building,None,KIDSTOWN
4960,36264,698,Change Room Facility,None,Changeroom Building,None,KIDSTOWN
4961,36526,698,Sport Field,sport,Soccer Field - Premier,P,L'AMOREAUX SPORTS COMPLEX - Soccer Field (  4)
4962,41109,698,Bottle Filling Station,None,Water Bottle Filling Count,None,L'AMOREAUX SPORTS COMPLEX - Drinking Water Source (  4)
4963,41109,698,Bottle Filling Station,None,Water Bottle Filling Count,None,L'AMOREAUX SPORTS COMPLEX - Drinking Water Source (  4)
4964,42658,698,Playground,None,Playground Site,None,L'AMOREAUX SPORTS COMPLEX - Playground SE
4965,47903,698,Multipurpose Room,room,Room - B,B,L'AMOREAUX SPORTS CENTRE  - Multipurpose Room
4966,49572,698,Picnic Site,picnic,Picnic Site,None,KIDSTOWN WATER PARK - Picnic Site (  1)
4967,49573,698,Picnic Site,picnic,Picnic Site,None,KIDSTOWN WATER PARK - Picnic Site (  2)
4968,49574,698,Picnic Site,picnic,Picnic Site,None,KIDSTOWN WATER PARK - Picnic Site (  3)
4969,57682,698,Picnic Shelter,picnic,Shelter,None,L'AMOREAUX SPORTS COMPLEX - Shade Structure (  1)
4970,850094,698,Parking Lot,None,Outdoor Parking Lot,None,L'AMOREAUX SPORTS COMPLEX - Outdoor Parking Lot (  7)
4971,850095,698,Parking Lot,None,Outdoor Parking Lot,None,L'AMOREAUX SPORTS COMPLEX - Outdoor Parking Lot (  8)
4972,850096,698,Parking Lot,None,Outdoor Parking Lot,None,L'AMOREAUX SPORTS COMPLEX - Outdoor Parking Lot (  9)
4973,967730,698,Gazebo,None,Gazebo,None,L'AMOREAUX SPORTS COMPLEX - Shade Structure (  2)
4974,3013,699,Outdoor Tennis Court,None,Outdoor Tennis Court,None,L'AMOREAUX SPORTS COMPLEX - Outdoor Tennis Court (  5)
4975,3020,699,Outdoor Tennis Court,None,Outdoor Tennis Court,None,L'AMOREAUX SPORTS COMPLEX - Outdoor Tennis Court (  4)
4976,3022,699,Outdoor Tennis Court,None,Outdoor Tennis Court,None,L'AMOREAUX SPORTS COMPLEX - Outdoor Tennis Court (  2)
4977,3024,699,Outdoor Tennis Court,None,Outdoor Tennis Court,None,L'AMOREAUX SPORTS COMPLEX - Outdoor Tennis Court (  3)
4978,3026,699,Outdoor Tennis Court,None,Outdoor Tennis Court,None,L'AMOREAUX SPORTS COMPLEX - Outdoor Tennis Court (  1)
4979,13045,699,Washroom Facility,None,Washroom Building,None,L'AMOREAUX TENNIS CENTRE
4980,13852,699,Indoor Tennis Court,None,Indoor Tennis Court,None,L'AMOREAUX TENNIS CENTRE - Indoor Tennis Court (  1)
4981,13853,699,Indoor Tennis Court,None,Indoor Tennis Court,None,L'AMOREAUX TENNIS CENTRE - Indoor Tennis Court (  2)
4982,13854,699,Indoor Tennis Court,None,Indoor Tennis Court,None,L'AMOREAUX TENNIS CENTRE - Indoor Tennis Court (  3)
4983,13855,699,Indoor Tennis Court,None,Indoor Tennis Court,None,L'AMOREAUX TENNIS CENTRE - Indoor Tennis Court (  4)
4984,13857,699,Indoor Tennis Court,None,Indoor Tennis Court,None,L'AMOREAUX TENNIS DOME - Indoor Tennis Court (  1)
4985,13858,699,Indoor Tennis Court,None,Indoor Tennis Court,None,L'AMOREAUX TENNIS DOME - Indoor Tennis Court (  2)
4986,13859,699,Indoor Tennis Court,None,Indoor Tennis Court,None,L'AMOREAUX TENNIS DOME - Indoor Tennis Court (  3)
4987,13860,699,Indoor Tennis Court,None,Indoor Tennis Court,None,L'AMOREAUX TENNIS DOME - Indoor Tennis Court (  4)
4988,13861,699,Indoor Tennis Court,None,Indoor Tennis Court,None,L'AMOREAUX TENNIS DOME - Indoor Tennis Court (  5)
4989,3970,700,Outdoor Tennis Court,None,Outdoor Tennis Court,None,NORTH PARK - Outdoor Tennis Court (  1)
4990,3971,700,Outdoor Tennis Court,None,Outdoor Tennis Court,None,NORTH PARK - Outdoor Tennis Court (  2)
4991,23649,700,Bike Trail,None,Bike Trail,None,NORTH PARK TRAIL (  1)
4992,23650,700,Bike Trail,None,Bike Trail,None,NORTH PARK TRAIL (  2)
4993,23651,700,Bike Trail,None,Bike Trail,None,NORTH PARK TRAIL (  3)
4994,23652,700,Bike Trail,None,Bike Trail,None,NORTH PARK TRAIL (  4)
4995,23653,700,Bike Trail,None,Bike Trail,None,NORTH PARK TRAIL (  5)
4996,23654,700,Bike Trail,None,Bike Trail,None,NORTH PARK TRAIL (  6)
4997,23655,700,Bike Trail,None,Bike Trail,None,NORTH PARK TRAIL (  7)
4998,23656,700,Bike Trail,None,Bike Trail,None,NORTH PARK TRAIL (  8)
4999,23657,700,Bike Trail,None,Bike Trail,None,NORTH PARK TRAIL (  9)
5000,34225,700,Playground,None,Playground Site,None,NORTH PARK - Playground
5001,102251,700,Drinking Fountain,None,Drinking Fountain Count,None,NORTH PARK - Drinking Water Source
5002,850028,700,Parking Lot,None,Outdoor Parking Lot,None,NORTH PARK - Outdoor Parking Lot
5003,17847,701,Ball Diamond,sport,Baseball Diamond Field - C,C,MAIDAVALE PARK - Ball Diamond Field
5004,33797,701,Playground,None,Playground Site,None,MAIDAVALE PARK - Playground
5005,17369,702,Indoor Dry Pad,ice,Indoor Dry Pad - A,A,MALVERN RECREATION CENTRE - Indoor Ice Pad (  1)
5006,17369,702,Indoor Rink,ice,Indoor Ice Pad - A,A,MALVERN RECREATION CENTRE - Indoor Ice Pad (  1)
5007,29867,702,Kitchen,room,Kitchen - A,A,MALVERN RECREATION CENTRE - Kitchen (  2)
5008,29868,702,Kitchen,room,Kitchen,None,MALVERN RECREATION CENTRE - Kitchen (  1)
5009,41418,702,Gymnasium,gym,Gymnasium - A,A,MALVERN RECREATION CENTRE - Gymnasium
5010,44342,702,Indoor Dry Pad,ice,Indoor Dry Pad - A,A,MALVERN RECREATION CENTRE - Indoor Ice Pad (  2)
5011,44342,702,Indoor Rink,ice,Indoor Ice Pad - A,A,MALVERN RECREATION CENTRE - Indoor Ice Pad (  2)
5012,48018,702,Multipurpose Room,room,Room - B,B,MALVERN RECREATION CENTRE - Multipurpose Room (  1)
5013,48355,702,Computer/Training Room,room,Room-Computer/Training - C,C,MALVERN RECREATION CENTRE - Computer-Training
5014,48356,702,Lounge,room,Room - C,C,MALVERN RECREATION CENTRE - Lounge
5015,48357,702,Multipurpose Room,room,Room - C,C,MALVERN RECREATION CENTRE - Multipurpose Room (  2)
5016,48358,702,Multipurpose Room,room,Room - C,C,MALVERN RECREATION CENTRE - Multipurpose Room (  3)
5017,57522,702,Skateboard Area,None,Skateboard Area,None,MALVERN RECREATION CENTRE - Indoor Skateboard Area
5018,5319,703,Outdoor Pool,pool,Outdoor Pool Tank,None,NORTHWOOD COMMUNITY CENTRE - Outdoor Pool Tank
5019,29891,703,Kitchen,room,Kitchen,None,NORTHWOOD COMMUNITY CENTRE - Kitchen (  3)
5020,29892,703,Kitchen,room,Kitchen,None,NORTHWOOD COMMUNITY CENTRE - Kitchen (  2)
5021,29893,703,Kitchen,room,Kitchen - B,B,NORTHWOOD COMMUNITY CENTRE - Kitchen (  1)
5022,30550,703,Dressing Room,None,Change Room,None,NORTHWOOD COMMUNITY CENTRE - Dressing Room - Female
5023,30551,703,Dressing Room,None,Change Room,None,NORTHWOOD COMMUNITY CENTRE - Dressing Room - Male
5024,40862,703,Weight/Cardio Room,None,Room-Fitness/Weight,None,NORTHWOOD COMMUNITY CENTRE - Weight Room
5025,41446,703,Gymnasium,gym,Gymnasium - B,B,NORTHWOOD COMMUNITY CENTRE - Gymnasium
5026,48040,703,Enhanced Youth Space,None,Room - C,C,NORTHWOOD COMMUNITY CENTRE - Enhanced Youth Space
5027,48397,703,Gallery,room,Gallery/Hall  - A,A,NORTHWOOD COMMUNITY CENTRE - Gallery/Hall
5028,48398,703,Meeting Room,None,None,None,NORTHWOOD COMMUNITY CENTRE - Meeting Room
5029,48399,703,Multipurpose Room,room,Room - C,C,NORTHWOOD COMMUNITY CENTRE - Multipurpose Room (  1)
5030,48400,703,Multipurpose Room,room,Room - C,C,NORTHWOOD COMMUNITY CENTRE - Multipurpose Room (  2)
5031,48401,703,Multipurpose Room,room,Room - C,C,NORTHWOOD COMMUNITY CENTRE - Multipurpose Room (  3)
5032,48402,703,Multipurpose Room,room,Room - C,C,NORTHWOOD COMMUNITY CENTRE - Multipurpose Room (  4)
5033,48403,703,Multipurpose Room,room,Room - C,C,NORTHWOOD COMMUNITY CENTRE - Multipurpose Room (  5)
5034,48405,703,Preschool,room,Preschool - C,C,NORTHWOOD COMMUNITY CENTRE - Preschool
5035,2136,704,Drinking Fountain,None,Drinking Fountain Count,None,MARYVALE PARK - Drinking Water Source
5036,2908,704,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MARYVALE PARK - Outdoor Tennis Court (  1)
5037,2909,704,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MARYVALE PARK - Outdoor Tennis Court (  2)
5038,2910,704,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MARYVALE PARK - Outdoor Tennis Court (  3)
5039,4069,704,Outdoor Pool,pool,Outdoor Pool Tank,None,MARYVALE PARK - Outdoor Pool Tank
5040,4071,704,Wading Pool,None,Wading Pool,None,MARYVALE PARK - Wading Pool
5041,5445,704,Washroom Facility,None,Washroom Building,None,MARYVALE PARK OUTDOOR POOL BUILDING
5042,18164,704,Ball Diamond,sport,Baseball Diamond Field - C,C,MARYVALE PARK - Ball Diamond Field (  1)
5043,18165,704,Ball Diamond,sport,Baseball Diamond Field - C,C,MARYVALE PARK - Ball Diamond Field (  2)
5044,18166,704,Ball Diamond,sport,Baseball Diamond Field - C,C,MARYVALE PARK - Ball Diamond Field (  3)
5045,32393,704,Parking Lot,None,Outdoor Parking Lot,None,MARYVALE PARK - Outdoor Parking Lot
5046,33810,704,Playground,None,Playground Site,None,MARYVALE PARK - Playground
5047,29929,705,Kitchen,room,Kitchen - B,B,TRACE MANES PARK COMMUNITY CENTRE - Kitchen (  2)
5048,29930,705,Kitchen,room,Kitchen - B,B,TRACE MANES PARK COMMUNITY CENTRE - Kitchen (  1)
5049,48069,705,Lounge,room,Room - C,C,TRACE MANES PARK COMMUNITY CENTRE - Lounge
5050,48070,705,Meeting Room,None,None,None,TRACE MANES PARK COMMUNITY CENTRE - Meeting Room
5051,48491,705,Multipurpose Room,room,Room - C,C,TRACE MANES PARK COMMUNITY CENTRE - Multipurpose Room (  1)
5052,48492,705,Multipurpose Room,room,Room - C,C,TRACE MANES PARK COMMUNITY CENTRE - Multipurpose Room (  2)
5053,17851,706,Sport Field,sport,Soccer Field - C,C,MANHATTAN PARK - Soccer Field
5054,18060,706,Ball Diamond,sport,Baseball Diamond Field - C,C,MANHATTAN PARK - Ball Diamond Field (  1)
5055,18061,706,Ball Diamond,sport,Baseball Diamond Field - C,C,MANHATTAN PARK - Ball Diamond Field (  2)
5056,33801,706,Playground,None,Playground Site,None,MANHATTAN PARK - Playground
5057,24159,707,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL (110)
5058,24160,707,Bike Trail,None,Bike Trail,None,WEST HIGHLAND CREEK TRAIL (111)
5059,33820,707,Playground,None,Playground Site,None,MCCOWAN PARK - Playground N
5060,76287,707,Dogs Off-Leash Area,None,Off Leash Area,None,MCCOWAN PARK - Off Leash Area
5061,76289,707,Playground,None,Playground Site,None,MCCOWAN PARK - Playground S
5062,2860,708,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MAJOR ABBAS ALI PARK - Outdoor Tennis Court (  1)
5063,2861,708,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MAJOR ABBAS ALI PARK - Outdoor Tennis Court (  2)
5064,2862,708,Outdoor Tennis Court,None,Outdoor Tennis Court,None,MAJOR ABBAS ALI PARK - Outdoor Tennis Court (  3)
5065,18074,708,Sport Field,sport,Soccer Field - A,A,MAJOR ABBAS ALI PARK - Soccer Field (  1)
5066,18075,708,Sport Field,sport,Soccer Field - A,A,MAJOR ABBAS ALI PARK - Soccer Field (  2)
5067,32405,708,Parking Lot,None,Outdoor Parking Lot,None,MAJOR ABBAS ALI PARK - Outdoor Parking Lot
5068,102015,708,Bottle Filling Station,None,Water Bottle Filling Count,None,MAJOR ABBAS ALI PARK - Drinking Water Source (  2)
5069,3956,709,Outdoor Basketball Court,None,Basketball Court,None,OAKDALE PARK - Basketball Court (  1)
5070,28538,709,Community Garden,None,Community Garden,None,OAKDALE COMMUNITY GARDEN
5071,29003,709,Outdoor Basketball Court,None,Basketball Court,None,OAKDALE PARK - Basketball Court (  2)
5072,32416,709,Parking Lot,None,Outdoor Parking Lot,None,OAKDALE PARK - Outdoor Parking Lot
5073,34231,709,Playground,None,Playground Site,None,OAKDALE PARK - Playground
5074,49723,709,Outdoor Table Tennis,None,Outdoor Table Tennis,None,OAKDALE PARK - Outdoor Table Tennis
5075,67043,709,Outdoor Chess Table,None,Outdoor Chess Table,None,OAKDALE PARK - Outdoor Chess Table (  1)
5076,67044,709,Outdoor Chess Table,None,Outdoor Chess Table,None,OAKDALE PARK - Outdoor Chess Table (  2)
5077,78897,709,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,OAKDALE PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  1)
5078,78898,709,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,OAKDALE PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  2)
5079,78899,709,Outdoor Fitness Equipment,None,Outdoor Fitness Equipment,None,OAKDALE PARK - Outdoor Fitness Equipment Area - Outdoor Fitness Equipment (  3)
